glgP,glycogen phosphorylase,947931
glgA,glycogen synthase,947932
glgC,glucose-1-phosphate adenylyltransferase,947942
glgX,limit dextrin alpha-1,6-glucohydrolase,947941
glgB,1,4-alpha-glucan branching enzyme,947940
yhgO,protein YhgO,63925651
yhgP,protein YhgP,63925652
asd,aspartate-semialdehyde dehydrogenase,947939
yhgN,MarC family putative inner membrane protein YhgN,947938
gntU,low-affinity gluconate transporter,2847760
gntK,D-gluconate kinase, thermostable,947937
gntR,DNA-binding transcriptional repressor GntR,947946
yhhW,quercetin 2,3-dioxygenase,947945
yhhX,putative oxidoreductase YhhX,947944
yhhY,N-acetyltransferase YhhY,947943
yhhZ,putative endonuclease YhhZ,947952
yrhA,putative uncharacterized protein YrhA,947951
insA6,IS1 protein InsA,947950
insB6,IS1 protein InsB,947949
yrhD,uncharacterized protein YrhD,5061521
yrhB,putative heat shock chaperone,947948
ggt,glutathione hydrolase proenzyme,947947
yhhA,DUF2756 domain-containing protein YhhA,947956
ugpQ,glycerophosphodiester phosphodiesterase UgpQ,947955
ugpC,sn-glycerol 3-phosphate ABC transporter ATP binding subunit,947953
ugpE,sn-glycerol 3-phosphate ABC transporter membrane subunit UgpE,947959
ugpA,sn-glycerol 3-phosphate ABC transporter membrane subunit UgpA,947957
ugpB,sn-glycerol 3-phosphate ABC transporter periplasmic binding protein,947962
livF,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivF,947961
livG,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivG,947967
livM,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivM,947966
livH,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivH,947965
livK,L-leucine/L-phenylalanine ABC transporter periplasmic binding protein,947964
panZ,PanD maturation factor,947963
livJ,branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein,947971
rpoH,RNA polymerase sigma factor RpoH,947970
ftsX,cell division protein FtsX,947969
ftsE,cell division protein FtsE,947968
ftsY,signal recognition particle receptor,947978
rsmD,16S rRNA m(2)G966 methyltransferase,947977
yhhL,DUF1145 domain-containing protein YhhL,947976
yhhM,DUF2500 domain-containing protein YhhM,947975
yhhN,PF07947 family protein YhhN,947973
zntA,Zn(2(+))/Cd(2(+))/Pb(2(+)) exporting P-type ATPase,947972
tusA,sulfur transfer protein TusA,947974
yhhQ,queuosine precursor transporter,947984
dcrB,periplasmic bacteriophage sensitivity protein DcrB,947983
yhhS,putative transporter YhhS,947982
yhhT,putative transporter YhhT,947980
acpT,holo-[acyl carrier protein] synthase 2,947979
nikA,Ni(2(+)) ABC transporter periplasmic binding protein,947981
nikB,Ni(2(+)) ABC transporter membrane subunit NikB,947986
nikC,Ni(2(+)) ABC transporter membrane subunit NikC,947990
nikD,Ni(2(+)) ABC transporter ATP binding subunit NikD,947989
nikE,Ni(2(+)) ABC transporter ATP binding subunit NikE,947987
nikR,DNA-binding transcriptional repressor NikR,947995
rhsB,rhs element protein RhsB,947994
yhhH,PF15631 family protein YhhH,947993
yhhI,putative transposase,947992
yhhJ,ABC transporter family protein YhhJ,947991
rbbA,ribosome-associated ATPase,947998
yhiI,putative membrane fusion protein YhiI,948003
yhiY,protein YhiY,63925653
yhiJ,DUF4049 domain-containing protein YhiJ,948001
yhiM,inner membrane protein YhiM,947997
yhiN,putative oxidoreductase YhiN,947996
pitA,metal phosphate:H(+) symporter PitA,948009
uspB,universal stress protein B,948008
uspA,universal stress protein A,948007
yriA,protein YriA,63925654
yriB,protein YriB,63925655
dtpB,dipeptide/tripeptide:H(+) symporter DtpB,948006
rsmJ,16S rRNA m(2)G1516 methyltransferase,948005
prlC,oligopeptidase A,948016
rlmJ,23S rRNA m(6)A2030 methyltransferase,948012
gor,glutathione reductase (NADPH),948014
dinQ,membrane toxin DinQ,5061522
arsR,DNA-binding transcriptional repressor ArsR,948013
arsB,arsenite/antimonite:H(+) antiporter,948011
arsC,arsenate reductase,948018
yhiS,putative uncharacterized protein YhiS,948017
insH11,IS5 transposase and trans-activator,948015
slp,starvation lipoprotein,948022
dctR,putative DNA-binding transcriptional regulator DctR,948021
yhiD,inner membrane protein YhiD,948019
hdeB,periplasmic acid stress chaperone HdeB,948026
hdeA,periplasmic acid stress chaperone HdeA,948025
hdeD,acid-resistance membrane protein,948024
gadE,DNA-binding transcriptional activator GadE,948023
mdtE,multidrug efflux pump membrane fusion protein MdtE,948031
mdtF,multidrug efflux pump RND permease MdtF,948030
gadW,DNA-binding transcriptional dual regulator GadW,948029
gadX,DNA-binding transcriptional dual regulator GadX,948028
gadA,glutamate decarboxylase A,948027
ccp,cytochrome c peroxidase,948038
treF,cytoplasmic trehalase,948037
yhjB,putative DNA-binding transcriptional regulator YhjB,948036
rcdB,putative DNA-binding transcriptional regulator YhjC,948035
yhjD,putative transporter YhjD,948033
yhjE,putative transporter YhjE,948032
yhjG,AsmA family protein YhjG,948043
pdeH,cyclic di-GMP phosphodiesterase PdeH,948042
kdgK,2-dehydro-3-deoxygluconokinase,948041
yhjJ,peptidase M16 family protein YhjJ,948040
dctA,C4 dicarboxylate/orotate:H(+) symporter,948039
pdeK,c-di-GMP phosphodiesterase PdeK,948048
bcsC,cellulose synthase outer membrane channel,948047
bcsZ,endo-1,4-D-glucanase,948046
bcsB,cellulose synthase periplasmic subunit,948045
bcsA,cellulose synthase catalytic subunit,948053
yhjR,PF10945 family protein YhjR,948051
bcsE,c-di-GMP-binding protein BcsE,948050
bcsF,putative cellulose biosynthesis protein BcsF,948059
bcsG,cellulose phosphoethanolamine transferase,948058
ldrD,small toxic polypeptide LdrD,2847730
yhjV,putative transporter YhjV,948057
dppF,dipeptide ABC transporter ATP binding subunit DppF,948056
dppD,dipeptide ABC transporter ATP binding subunit DppD,948065
dppC,dipeptide ABC transporter membrane subunit DppC,948064
dppB,dipeptide ABC transporter membrane subunit DppB,948063
dppA,dipeptide ABC transporter periplasmic binding protein,948062
eptB,phosphoethanolamine transferase EptB,948068
yhjX,putative transporter YhjX,948066
yhjY,putative outer membrane protein YhjY,948073
tag,3-methyl-adenine DNA glycosylase I, constitutive,947137
yiaC,peptidyl-lysine N-acetyltransferase YiaC,946460
bisC,biotin sulfoxide reductase,946915
yiaD,PF13488 family lipoprotein YiaD,948075
ghrB,glyoxylate reductase,948074
yiaF,DUF3053 domain-containing protein YiaF,948072
yiaG,putative DNA-binding transcriptional regulator YiaG,948071
cspA,cold shock protein CspA,948070
ysaE,protein YsaE,63925656
hokA,small toxic polypeptide,2847732
insJ,insertion element IS150 protein InsA,948082
insK,IS150 conserved protein InsB,948081
glyS,glycine--tRNA ligase,948080
glyQ,glycine--tRNA ligase subunit alpha,948079
ysaB,putative lipoprotein YsaB,1450292
wecH,O-acetyltransferase WecH,948077
yiaA,PF05360 family inner membrane protein YiaA,948078
yiaB,PF05360 family inner membrane protein YiaB,948152
xylB,xylulokinase,948133
xylA,xylose isomerase,948141
xylF,xylose ABC transporter periplasmic binding protein,948090
xylG,xylose ABC transporter ATP binding subunit,948127
xylH,xylose ABC transporter membrane subunit,948083
xylR,DNA-binding transcriptional dual regulator XylR,948086
bax,putative glycoside hydrolase Bax,948089
baxL,putative translational regulatory protein BaxL,63925657
malS,alpha-amylase,948088
avtA,valine--pyruvate aminotransferase,948087
ysaA,putative electron transport protein YsaA,948085
plaR,DNA-binding transcriptional repressor PlaR,948084
yiaK,2,3-diketo-L-gulonate reductase,948096
yiaL,DUF386 domain-containing protein YiaL,948094
yiaM,2,3-diketo-L-gulonate:Na(+) symporter - membrane subunit,948093
yiaN,2,3-diketo-L-gulonate:Na(+) symporter - membrane subunit,948092
yiaO,2,3-diketo-L-gulonate:Na(+) symporter - periplasmic binding protein,948091
lyxK,L-xylulose kinase,948101
sgbH,3-keto-L-gulonate-6-phosphate decarboxylase SgbH,948098
sgbU,putative L-xylulose 5-phosphate 3-epimerase,948100
sgbE,L-ribulose-5-phosphate 4-epimerase SgbE,948099
yiaT,outer membrane protein YiaT,948097
yiaU,DNA-binding transcriptional activator YiaU,948107
yiaV,putative membrane fusion protein YiaV,948106
yiaW,DUF3302 domain-containing protein YiaW,948105
aldB,aldehyde dehydrogenase B,948104
yiaY,L-threonine dehydrogenase,948102
selB,selenocysteyl-tRNA-specific translation elongation factor,948103
selA,selenocysteine synthase,948124
yibF,glutathione transferase-like protein YibF,948113
rhsA,rhs element protein RhsA,948120
yibA,putative lyase containing HEAT-repeat,948108
yibG,tetratricopeptide-like domain-containing protein YibG,948111
yibV,PF15596 family protein YibV,5061524
yibH,inner membrane protein YibH,948110
yibI,DUF3302 domain-containing protein YibI,948109
mtlA,mannitol-specific PTS enzyme IICBA component,948118
mtlD,mannitol-1-phosphate 5-dehydrogenase,948117
mtlR,transcriptional repressor MtlR,948116
yibT,protein YibT,1450299
yibL,DUF2810 domain-containing protein YibL,948115
lldP,lactate/glycolate:H(+) symporter LldP,948114
lldR,DNA-binding transcriptional dual regulator LldR,948122
lldD,L-lactate dehydrogenase,948121
trmL,tRNA (cytidine/uridine-2'-O)-ribose methyltransferase,948119
cysE,serine acetyltransferase,948126
gpsA,glycerol-3-phosphate dehydrogenase,948125
secB,protein export chaperone SecB,948123
grxC,reduced glutaredoxin 3,948132
yibN,putative sulfurtransferase YibN,948131
gpmM,2,3-bisphosphoglycerate-independent phosphoglycerate mutase,948130
envC,murein hydrolase activator EnvC,948129
yibQ,divergent polysaccharide deacetylase domain-containing protein YibQ,948128
waaH,UDP-glucuronate:LPS(HepIII) glycosyltransferase,948140
tdh,threonine dehydrogenase,948139
kbl,2-amino-3-ketobutyrate CoA ligase,948138
htrL,protein HtrL,948137
rfaD,ADP-L-glycero-D-mannoheptose 6-epimerase,948134
waaF,ADP-heptose--LPS heptosyltransferase 2,948135
waaC,ADP-heptose:LPS heptosyltransferase 1,948136
waaL,O-antigen ligase,948148
yibX,protein YibX,63925658
yibX,protein YibX-S,63925658
yibY,protein YibY,63925659
waaU,putative ADP-heptose:LPS heptosyltransferase 4,948147
waaZ,lipopolysaccharide core biosynthesis protein WaaZ,948146
waaY,lipopolysaccharide core heptose (II) kinase,948145
waaJ,UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase,948142
waaO,UDP-D-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase,948143
waaB,UDP-D-galactose:(glucosyl)lipopolysaccharide-1,6-D-galactosyltransferase,948144
waaS,lipopolysaccharide core biosynthesis protein WaaS,948151
waaP,lipopolysaccharide core heptose (I) kinase,948150
waaG,lipopolysaccharide glucosyltransferase I,948149
waaQ,lipopolysaccharide core heptosyltransferase 3,948155
waaA,KDO transferase,949048
coaD,pantetheine-phosphate adenylyltransferase,947386
mutM,DNA-formamidopyrimidine glycosylase,946765
rpmG,50S ribosomal subunit protein L33,946318
rpmB,50S ribosomal subunit protein L28,946941
yicR,RadC-like JAB domain-containing protein YicR,948968
dfp,fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase,949047
dut,dUTP diphosphatase,948607
slmA,nucleoid occlusion factor SlmA,948158
pyrE,orotate phosphoribosyltransferase,948157
rph,truncated RNase PH,948156
yicC,putative RNase adaptor protein YicC,948154
dinD,DNA damage-inducible protein D,948153
yicG,PF03458 family inner membrane protein YicG,948165
ligB,DNA ligase B,948164
gmk,guanylate kinase,948163
rpoZ,RNA polymerase subunit omega,948160
spoT,bifunctional (p)ppGpp synthase/hydrolase SpoT,948159
trmH,tRNA (Gm18) 2'-O-methyltransferase,948161
recG,ATP-dependent DNA helicase RecG,948162
gltS,glutamate:sodium symporter,948166
xanP,xanthine:H(+) symporter XanP,948172
yicH,AsmA family protein YicH,948171
yicI,alpha-D-xyloside xylohydrolase,948169
yicJ,putative xyloside transporter YicJ,948168
setC,putative exporter SetC,948177
yicL,putative transporter YicL,948176
yicU,protein YicU,63925661
nlpA,lipoprotein-28,948175
yicS,uncharacterized protein YicS,1450300
nepI,purine ribonucleoside exporter,948213
yicN,DUF1198 domain-containing protein YicN,948173
adeQ,adenine transporter,948174
adeD,adenine deaminase,948210
uhpT,hexose-6-phosphate:phosphate antiporter,948201
uhpC,inner membrane protein sensing glucose-6-phosphate,948184
uhpB,sensor histidine kinase UhpB,948195
uhpA,DNA-binding transcriptional activator UhpA,948178
ilvN,acetohydroxy acid synthase I subunit IlvN,948183
ilvB,acetohydroxy acid synthase I subunit IlvB,948182
ivbL,ilvBN operon leader peptide,948181
tisB,membrane-depolarizing toxin TisB,5061527
ysdE,protein YsdE,63925662
emrD,multidrug efflux pump EmrD,948180
yidF,uncharacterized protein YidF,948179
yidG,inner membrane protein YidG,948191
yidH,DUF202 domain-containing inner membrane protein YidH,948190
yidI,putative inner membrane protein YidI,948189
yidJ,putative sulfatase/phosphatase YidJ,948188
yidK,putative transporter YidK,948185
yidL,putative DNA-binding transcriptional regulator YidL,948186
glvB,putative PTS enzyme II component GlvB,2847722
glvC,putative PTS enzyme II component GlvC,2847721
yidP,putative DNA-binding transcriptional regulator YidP,948194
yidE,putative transport protein YidE,948193
ibpB,small heat shock protein IbpB,948192
ibpA,small heat shock protein IbpA,948200
yidQ,DUF1375 domain-containing putative lipoprotein YidQ,948199
yidR,DUF3748 domain-containing galacturonate catabolism protein YidR,948198
cbrA,colicin M resistance protein,948197
dgoT,D-galactonate:H(+) symporter,948196
dgoD,D-galactonate dehydratase,2847765
dgoA,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,2847766
dgoK,2-dehydro-3-deoxygalactonokinase,948207
dgoR,DNA-binding transcriptional regulator DgoR,2847767
yidX,putative lipoprotein YidX,948202
yidA,sugar phosphatase YidA,948204
yidB,DUF937 domain-containing protein YidB,948212
gyrB,DNA gyrase subunit B,948211
recF,recombination mediator protein RecF,948209
dnaN,beta sliding clamp,948218
dnaA,chromosomal replication initiator protein DnaA,948217
ysdD,protein YsdD,38094975
rpmH,50S ribosomal subunit protein L34,948216
rnpA,RNase P protein component,948215
yidD,membrane protein insertion efficiency factor,1450303
yidC,membrane protein insertase YidC,948214
mnmE,5-carboxymethylaminomethyluridine-tRNA synthase GTPase subunit,948222
tnaC,tnaAB operon leader peptide,948223
tnaA,tryptophanase,948221
tnaB,tryptophan:H(+) symporter TnaB,948220
mdtL,efflux pump MdtL,948219
yidZ,DNA-binding transcriptional dual regulator YidZ,948227
yieE,putative phosphopantetheinyl transferase,948226
yieF,quinone reductase,948225
adeP,adenine:H(+) symporter,948224
yieH,6-phosphogluconate phosphatase,948232
cbrB,putative inner membrane protein,948231
cbrC,PF03691 family colicin E2 tolerance protein CbrC,948230
yieK,putative glucosamine-6-phosphate deaminase YieK,948229
yieL,putative hydrolase YieL,948272
bglH,cryptic carbohydrate-specific outer membrane porin,948228
bglB,cryptic 6-phospho-beta-glucosidase B,948234
bglF,cryptic beta-glucoside specific PTS enzyme II/BglG kinase/BglG phosphatase,948236
bglG,transcriptional antiterminator BglG,948235
phoU,negative regulator of the pho regulon,948233
pstB,phosphate ABC transporter ATP binding subunit,948240
pstA,phosphate ABC transporter membrane subunit PstA,948239
pstC,phosphate ABC transporter membrane subunit PstC,948238
pstS,phosphate ABC transporter periplasmic binding protein,948237
glmS,L-glutamine--D-fructose-6-phosphate aminotransferase,948241
glmU,fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase,948246
atpC,ATP synthase F1 complex subunit epsilon,948245
atpD,ATP synthase F1 complex subunit beta,948244
atpG,ATP synthase F1 complex subunit gamma,948243
atpA,ATP synthase F1 complex subunit alpha,948242
atpH,ATP synthase F1 complex subunit delta,948254
atpF,ATP synthase Fo complex subunit b,948247
atpE,ATP synthase Fo complex subunit c,948253
atpB,ATP synthase Fo complex subunit a,948252
atpI,ATP synthase accessory factor AtpI,948251
rsmG,16S rRNA m(7)G527 methyltransferase,948250
mnmG,5-carboxymethylaminomethyluridine-tRNA synthase subunit MnmG,948248
mioC,flavoprotein MioC,948249
asnC,DNA-binding transcriptional dual regulator AsnC,948259
asnA,asparagine synthetase A,948258
viaA,protein ViaA,948257
ravA,regulatory ATPase RavA,948256
kup,K(+):H(+) symporter Kup,948255
rbsD,D-ribose pyranase,948267
rbsA,ribose ABC transporter ATP binding subunit,948264
rbsC,ribose ABC transporter membrane subunit,948262
rbsB,ribose ABC transporter periplasmic binding protein,948261
rbsK,ribokinase,948260
rbsR,DNA-binding transcriptional dual regulator RbsR,948266
hsrA,putative transporter HsrA,948265
yieP,DNA-binding transcriptional dual regulator YieP,948263
hdfR,DNA-binding transcriptional dual regulator HdfR,2847698
maoP,macrodomain Ori protein,948274
yifB,putative magnesium chelatase YifB,948282
ilvL,ilvXGMEDA operon leader peptide,948283
ilvX,uncharacterized protein IlvX,7751639
ilvM,acetolactate synthase II subunit IlvM,948279
ilvE,branched-chain-amino-acid aminotransferase,948278
ilvD,dihydroxy-acid dehydratase,948277
ilvA,threonine deaminase,948287
ilvY,DNA-binding transcriptional dual regulator IlvY,948284
ilvC,ketol-acid reductoisomerase (NADP(+)),948286
ppiC,peptidyl-prolyl cis-trans isomerase C,948285
rep,ATP-dependent DNA helicase Rep,948292
gpp,guanosine-5'-triphosphate,3'-diphosphate phosphatase,948291
rhlB,ATP-dependent RNA helicase RhlB,948290
trxA,thioredoxin 1,948289
rhoL,rho operon leader peptide,948288
rho,transcription termination factor Rho,948297
wecA,UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase,948789
wzzE,enterobacterial common antigen polysaccharide co-polymerase,944815
wecB,UDP-N-acetylglucosamine 2-epimerase,944789
wecC,UDP-N-acetyl-D-mannosamine dehydrogenase,948977
rffG,dTDP-glucose 4,6-dehydratase 2,948300
rffH,glucose-1-phosphate thymidylyltransferase 2,948299
rffC,dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase,948298
wecE,dTDP-4-dehydro-6-deoxy-D-glucose transaminase,948296
wzxE,lipid IIIECA flippase,948294
wecF,TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase,2847677
wzyE,enterobacterial common antigen polymerase,948293
rffM,UDP-N-acetyl-D-mannosaminuronic acid transferase,948301
thrP,threonine/serine:H(+) symporter ThrP,945400
aslB,putative anaerobic sulfatase maturation enzyme AslB,949013
aslA,putative sulfatase AslA,949015
hemY,protein HemY,948311
hemX,PF04375 family protein HemX,948446
hemD,uroporphyrinogen-III synthase,948587
hemC,hydroxymethylbilane synthase,947759
cyaA,adenylate cyclase,947755
cyaY,frataxin CyaY,947754
yzcX,protein YzcX,948475
lptM,LptD oxidative maturation-associated lipoprotein,1450304
dapF,diaminopimelate epimerase,948364
yigA,DUF484 domain-containing protein YigA,948359
xerC,site-specific tyrosine recombinase,948355
yigB,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,948357
uvrD,DNA helicase II,948347
yigE,DUF2233 domain-containing protein YigE,2847679
ysgD,protein YsgD,63925663
corA,Ni(2(+))/Co(2(+))/Mg(2(+)) transporter,948351
yigF,DUF2628 domain-containing protein YigF,948340
yigG,inner membrane protein YigG,948344
rarD,putative transporter RarD,948330
yigI,acyl-CoA thioesterase YigI,948338
pldA,outer membrane phospholipase A,948307
recQ,ATP-dependent DNA helicase RecQ,948318
rhtC,L-threonine exporter,948317
rhtB,L-homoserine/L-homoserine lactone/L-threonine exporter,948316
pldB,lysophospholipase L2,948314
yigL,phosphosugar phosphatase YigL,2847768
bioP,biotin transporter,948309
metR,DNA-binding transcriptional dual regulator MetR,948310
metE,cobalamin-independent homocysteine transmethylase,948323
ysgA,putative dienelactone hydrolase,948320
udp,uridine phosphorylase,948987
rmuC,putative recombination limiting protein RmuC,948966
ubiE,bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinol methylase and demethylmenaquinone methyltransferase,948926
ubiJ,ubiquinone biosynthesis accessory factor UbiJ,948915
ubiB,ubiquinone biosynthesis protein UbiB,948322
tatA,twin arginine protein translocation system - TatA protein,948321
tatB,twin arginine protein translocation system - TatB protein,948319
tatC,twin arginine protein translocation system - TatC protein,948328
tatD,3' -> 5' ssDNA/RNA exonuclease TatD,2847752
rfaH,transcription antiterminator RfaH,948327
ubiD,3-octaprenyl-4-hydroxybenzoate decarboxylase,948326
fre,NAD(P)H-flavin reductase,948325
fadA,3-ketoacyl-CoA thiolase,948324
fadB,multifunctional enoyl-CoA hydratase, 3-hydroxyacyl-CoA epimerase, Delta(3)-cis- Delta(2)-trans-enoyl-CoA isomerase, L-3-hydroxyacyl-CoA dehydrogenase,948336
pepQ,Xaa-Pro dipeptidase,948335
yigZ,IMPACT family member YigZ,948334
trkH,K(+) transporter TrkH,948333
hemG,protoporphyrinogen oxidase,948331
mobB,molybdopterin-guanine dinucleotide biosynthesis adaptor protein,948343
mobA,molybdenum cofactor guanylyltransferase,948349
yihD,DUF1040 domain-containing protein YihD,948348
srkA,stress response kinase A,948346
dsbA,thiol:disulfide oxidoreductase DsbA,948353
yihF,DUF945 domain-containing protein YihF,948352
yihG,1-acylglycerol-3-phosphate O-acyltransferase YihG,948350
polA,DNA polymerase I,948356
spfP,dual-function small protein SpfP,302211668
yihA,GTP-binding protein YihA,948358
yihI,Der GTPase-activating protein YihI,948363
hemN,coproporphyrinogen III dehydrogenase,948362
yshB,uncharacterized protein YshB,7751621
glnG,DNA-binding transcriptional dual regulator NtrC,948361
glnL,protein histidine kinase NtrB,948360
glnA,glutamine synthetase,948370
bipA,50S ribosomal subunit assembly factor BipA,948369
yihL,putative DNA-binding transcriptional regulator YihL,948368
yihM,putative TIM barrel domain-containing protein YihM,948367
yihN,putative transporter YihN,948365
ompL,putative outer membrane porin L,948366
yihO,putative sulfoquinovose transporter,948377
yihP,putative 2,3-dihydroxypropane-1-sulfonate export protein,948371
yihQ,sulfoquinovosidase,948376
yihR,putative sulfoquinovose mutarotase YihR,948375
yihS,sulfoquinovose isomerase,948374
yihT,6-deoxy-6-sulfofructose-1-phosphate aldolase,948373
yihU,3-sulfolactaldehyde reductase,948372
yihV,6-deoxy-6-sulfofructose kinase,948382
csqR,DNA-binding transcriptional dual regulator CsqR,948381
yihX,alpha-D-glucose-1-phosphate phosphatase YihX,948380
yihY,PF03631 family membrane protein YihY,948379
dtd,D-aminoacyl-tRNA deacylase,948378
fabY,putative fatty acid biosynthesis enzyme FabY,948387
yiiE,putative DNA-binding transcriptional regulator YiiE,948386
yiiF,protein YiiF,948385
fdhE,formate dehydrogenase formation protein,948384
fdoI,formate dehydrogenase O subunit gamma,948383
fdoH,formate dehydrogenase O subunit beta,948395
fdoG,formate dehydrogenase O subunit alpha,948394
fdhD,sulfurtransferase for molybdenum cofactor sulfuration,948393
yiiG,DUF3829 domain-containing lipoprotein YiiG,948392
frvR,putative DNA-binding transcriptional regulator FrvR,948389
frvX,peptidase M42 family protein FrvX,948388
frvB,putative PTS enzyme IIBC component FrvB,948390
frvA,putative PTS enzyme IIA component FrvA,948391
rhaM,L-rhamnose mutarotase,948402
rhaD,rhamnulose-1-phosphate aldolase,948401
rhaA,L-rhamnose isomerase,948400
rhaB,rhamnulokinase,948399
rhaS,DNA-binding transcriptional activator RhaS,948397
rhaR,DNA-binding transcriptional activator RhaR,948396
rhaT,rhamnose/lyxose:H(+) symporter,948398
sodA,superoxide dismutase (Mn),948403
kdgT,2-dehydro-3-deoxy-D-gluconate:H(+) symporter,948407
yiiM,6-hydroxyaminopurine reductase,948406
cpxA,sensor histidine kinase CpxA,948405
cpxR,DNA-binding transcriptional dual regulator CpxR,948404
cpxP,periplasmic protein CpxP,2847688
fieF,Zn(2(+))/Fe(2(+))/Cd(2(+)) exporter,948413
pfkA,6-phosphofructokinase 1,948412
sbp,sulfate/thiosulfate ABC transporter periplasmic binding protein Sbp,948411
cdh,CDP-diacylglycerol diphosphatase,948410
tpiA,triose-phosphate isomerase,948409
yiiQ,DUF1454 domain-containing protein YiiQ,948408
yiiR,DUF805 domain-containing protein YiiR,948417
yiiS,DUF406 domain-containing protein YiiS,948416
uspD,universal stress protein D,948415
fpr,flavodoxin/ferredoxin-NADP(+) reductase,948414
glpX,fructose-1,6-bisphosphatase 2,948424
glpK,glycerol kinase,948423
glpF,glycerol facilitator,948422
zapB,cell division factor ZapB,948420
rraA,ribonuclease E inhibitor protein A,948419
menA,1,4-dihydroxy-2-naphthoate octaprenyltransferase,948418
hslU,ATPase component of the HslVU protease,948430
hslV,peptidase component of the HslVU protease,948429
ftsN,cell division protein FtsN,948428
cytR,CytR,948427
priA,primosomal protein N',948426
rpmE,50S ribosomal subunit protein L31,948425
yiiX,putative lipid-binding hydrolase YiiX,948436
metJ,DNA-binding transcriptional repressor MetJ,948435
metB,O-succinylhomoserine(thiol)-lyase/O-succinylhomoserine lyase,948434
metL,fused aspartate kinase/homoserine dehydrogenase 2,948433
metF,5,10-methylenetetrahydrofolate reductase,948432
katG,catalase/hydroperoxidase HPI,948431
yijE,cystine exporter,948445
yijF,DUF1287 domain-containing protein YijF,948441
gldA,L-1,2-propanediol dehydrogenase/glycerol dehydrogenase,948440
fsaB,fructose-6-phosphate aldolase 2,948439
ptsA,putative PTS multiphosphoryl transfer protein PtsA,948437
frwC,putative PTS enzyme IIC component FrwC,948448
frwB,putative PTS enzyme IIB component FrwB,948447
pflD,putative formate acetyltransferase 2,948454
pflC,putative pyruvate formate-lyase 2 activating enzyme PflC,948453
frwD,putative PTS enzyme IIB component FrwD,948452
yijO,putative DNA-binding transcriptional regulator YijO,948451
eptC,phosphoethanolamine transferase EptC,948458
ppc,phosphoenolpyruvate carboxylase,948457
argE,acetylornithine deacetylase,948456
argC,N-acetylglutamylphosphate reductase,948455
argB,acetylglutamate kinase,948464
argH,argininosuccinate lyase,948463
oxyR,DNA-binding transcriptional dual regulator OxyR,948462
sthA,soluble pyridine nucleotide transhydrogenase,948461
fabR,DNA-binding transcriptional repressor FabR,948460
yijD,DUF1422 domain-containing inner membrane protein YijD,948459
trmA,tRNA m(5)U54 methyltransferase,947143
btuB,cobalamin outer membrane transporter,948468
murI,glutamate racemase,948467
murB,UDP-N-acetylenolpyruvoylglucosamine reductase,948470
birA,DNA-binding transcriptional repressor/biotin-[acetyl-CoA-carboxylase] ligase BirA,948469
coaA,pantothenate kinase,948479
tufB,translation elongation factor Tu 2,948482
secE,Sec translocon subunit SecE,948486
nusG,transcription termination/antitermination factor NusG,948485
rplK,50S ribosomal subunit protein L11,948484
rplA,50S ribosomal subunit protein L1,948483
rplJ,50S ribosomal subunit protein L10,948490
rplL,50S ribosomal subunit protein L12,948489
rpoB,RNA polymerase subunit beta,948488
rpoC,RNA polymerase subunit beta',948487
yjaZ,protein YjaZ,948495
thiH,2-iminoacetate synthase,948494
thiG,1-deoxy-D-xylulose 5-phosphate:thiol sulfurtransferase,948493
thiS,sulfur carrier protein ThiS,2847702
thiF,sulfur carrier protein ThiS adenylyltransferase,948500
thiE,thiamine phosphate synthase,948491
thiC,phosphomethylpyrimidine synthase,948492
rsd,regulator of sigma D,948496
nudC,RNA decapping hydrolase,948498
hemE,uroporphyrinogen decarboxylase,948497
nfi,endonuclease V,948502
yjaG,DUF416 domain-containing protein YjaG,948501
hupA,DNA-binding protein HU-alpha,948499
yjaH,DUF1481 domain-containing protein YjaH,948508
zraP,signaling pathway modulator ZraP,948507
zraS,sensor histidine kinase ZraS,948506
zraR,DNA-binding transcriptional activator ZraR,948505
purD,phosphoribosylamine--glycine ligase,948504
purH,bifunctional AICAR transformylase/IMP cyclohydrolase,948503
yjaA,stress response protein,948515
yjaB,peptidyl-lysine N-acetyltransferase YjaB,948514
metA,homoserine O-succinyltransferase,948513
aceB,malate synthase A,948512
aceA,isocitrate lyase,948517
aceK,isocitrate dehydrogenase kinase/phosphatase,944797
arpA,ankyrin-like regulator,944933
iclR,DNA-binding transcriptional repressor IclR,948524
